Index;Time point [ms];Iteration length [ms];Cost
0;5;5;1.5002184257731503E7
1;8;3;1.4001911037480403E7
2;9;1;1.4001911037480403E7
3;10;1;1.4001911037480403E7
4;13;3;1.4001911037480403E7
5;15;2;1.4001911037480403E7
6;19;4;1.4001807112860061E7
7;23;4;1.4001399608372163E7
8;26;3;1.4001399608372163E7
9;30;4;1.3001245865802877E7
10;33;3;1.3001245865802877E7
11;36;3;1.3001245865802877E7
12;40;4;1.3001245865802877E7
13;42;2;1.3001245865802877E7
14;44;2;1.3001245865802877E7
15;47;3;1.3001245865802877E7
16;48;1;1.3001245865802877E7
17;52;4;1.2001335276661923E7
18;55;3;1.2001313029604184E7
19;58;3;1.200128163057412E7
20;60;2;1.200128163057412E7
21;61;1;1.200128163057412E7
22;63;2;1.200128163057412E7
23;66;3;1.200128163057412E7
24;68;2;1.200128163057412E7
25;70;2;1.200128163057412E7
26;72;2;1.200128163057412E7
27;77;5;1.200128163057412E7
28;78;1;1.200128163057412E7
29;81;3;1.200128163057412E7
30;83;2;1.200128163057412E7
31;87;4;1.200128163057412E7
32;92;5;1.200128163057412E7
33;95;3;1.200128163057412E7
34;95;0;1.200128163057412E7
35;98;3;1.200128163057412E7
36;101;3;1.200128163057412E7
37;104;3;1.200128163057412E7
38;104;0;1.200128163057412E7
39;108;4;1.200128163057412E7
40;109;1;1.200128163057412E7
41;113;4;1.200128163057412E7
42;117;4;1.200128163057412E7
43;119;2;1.200128163057412E7
44;122;3;1.200128163057412E7
45;123;1;1.200128163057412E7
46;126;3;1.200128163057412E7
47;129;3;1.200128163057412E7
48;133;4;1.200128163057412E7
49;136;3;1.200128163057412E7
50;139;3;1.200128163057412E7
51;143;4;1.200128163057412E7
52;143;0;1.200128163057412E7
53;144;1;1.200128163057412E7
54;147;3;1.200128163057412E7
55;152;5;1.200128163057412E7
56;155;3;1.200128163057412E7
57;157;2;1.200128163057412E7
58;161;4;1.200128163057412E7
59;163;2;1.200128163057412E7
60;166;3;1.200128163057412E7
61;170;4;1.200128163057412E7
62;174;4;1.200128163057412E7
63;175;1;1.200128163057412E7
64;176;1;1.200128163057412E7
65;179;3;1.200128163057412E7
66;182;3;1.200128163057412E7
67;187;5;1.200128163057412E7
68;190;3;1.200128163057412E7
69;195;5;1.200128163057412E7
70;198;3;1.200128163057412E7
71;203;5;1.200128163057412E7
72;206;3;1.200128163057412E7
73;207;1;1.200128163057412E7
74;210;3;1.200128163057412E7
75;211;1;1.200128163057412E7
76;214;3;1.200128163057412E7
77;217;3;1.200128163057412E7
78;217;0;1.200128163057412E7
79;221;4;1.200128163057412E7
80;226;5;1.200124434975373E7
81;229;3;1.200122414098913E7
82;233;4;1.200122414098913E7
83;237;4;1.2001191534734905E7
84;241;4;1.2001191534734905E7
85;241;0;1.2001191534734905E7
86;245;4;1.2001191534734905E7
87;249;4;1.2001191534734905E7
88;251;2;1.2001191534734905E7
89;253;2;1.2001191534734905E7
90;255;2;1.2001191534734905E7
91;256;1;1.2001191534734905E7
92;261;5;1.2001191534734905E7
93;264;3;1.2001191534734905E7
94;265;1;1.2001191534734905E7
95;269;4;1.2001191534734905E7
96;270;1;1.2001191534734905E7
97;273;3;1.2001191534734905E7
98;277;4;1.2001191534734905E7
