Index;Time point [ms];Iteration length [ms];Cost
0;16;16;1.7002080663084123E7
1;24;8;1.7001834499088872E7
2;28;4;1.7001834499088872E7
3;28;0;1.7001834499088872E7
4;32;4;1.700161537790935E7
5;36;4;1.700156855319152E7
6;41;5;1.700156855319152E7
7;43;2;1.700156855319152E7
8;45;2;1.700156855319152E7
9;47;2;1.600181205285889E7
10;48;1;1.600181205285889E7
11;51;3;1.5001886601503152E7
12;51;0;1.5001886601503152E7
13;55;4;1.5001886601503152E7
14;59;4;1.5001886601503152E7
15;61;2;1.5001886601503152E7
16;65;4;1.5001886601503152E7
17;67;2;1.5001767451141948E7
18;73;6;1.5001767451141948E7
19;77;4;1.5001767451141948E7
20;79;2;1.5001767451141948E7
21;84;5;1.5001767451141948E7
22;87;3;1.5001767451141948E7
23;90;3;1.5001767451141948E7
24;93;3;1.5001767451141948E7
25;95;2;1.5001767451141948E7
26;98;3;1.5001767451141948E7
27;103;5;1.5001767451141948E7
28;110;7;1.5001767451141948E7
29;113;3;1.5001767451141948E7
30;114;1;1.5001767451141948E7
31;117;3;1.5001767451141948E7
32;121;4;1.5001767451141948E7
33;125;4;1.5001767451141948E7
34;125;0;1.5001767451141948E7
35;129;4;1.5001767451141948E7
36;132;3;1.5001767451141948E7
37;132;0;1.5001767451141948E7
38;136;4;1.5001767451141948E7
39;140;4;1.5001767451141948E7
40;142;2;1.5001767451141948E7
41;145;3;1.5001767451141948E7
42;147;2;1.5001767451141948E7
43;149;2;1.5001767451141948E7
44;152;3;1.5001767451141948E7
45;152;0;1.5001767451141948E7
46;155;3;1.5001767451141948E7
47;157;2;1.5001767451141948E7
48;159;2;1.5001767451141948E7
49;160;1;1.5001767451141948E7
50;163;3;1.5001767451141948E7
51;166;3;1.5001767451141948E7
52;168;2;1.5001767451141948E7
53;170;2;1.5001767451141948E7
54;173;3;1.5001767451141948E7
55;176;3;1.5001767451141948E7
56;180;4;1.5001767451141948E7
57;183;3;1.5001767451141948E7
58;187;4;1.5001767451141948E7
59;190;3;1.5001767451141948E7
60;196;6;1.5001767451141948E7
61;197;1;1.5001767451141948E7
62;199;2;1.5001767451141948E7
63;202;3;1.5001767451141948E7
64;205;3;1.5001767451141948E7
65;208;3;1.5001767451141948E7
66;210;2;1.5001767451141948E7
67;213;3;1.5001767451141948E7
68;216;3;1.5001767451141948E7
69;218;2;1.5001767451141948E7
70;222;4;1.5001767451141948E7
71;225;3;1.5001767451141948E7
72;229;4;1.5001767451141948E7
73;232;3;1.5001767451141948E7
74;235;3;1.5001767451141948E7
75;238;3;1.5001767451141948E7
76;242;4;1.5001767451141948E7
77;245;3;1.5001767451141948E7
78;248;3;1.5001767451141948E7
79;251;3;1.5001712640244145E7
80;251;0;1.5001712640244145E7
81;256;5;1.5001712640244145E7
82;260;4;1.5001712640244145E7
83;262;2;1.5001712640244145E7
84;263;1;1.500164464762694E7
85;267;4;1.5001461258291181E7
86;271;4;1.5001461258291181E7
87;274;3;1.5001430846562376E7
88;277;3;1.5001404008879788E7
89;280;3;1.5001404008879788E7
90;280;0;1.5001404008879788E7
91;281;1;1.5001404008879788E7
92;284;3;1.5001404008879788E7
93;284;0;1.5001404008879788E7
94;287;3;1.5001404008879788E7
95;290;3;1.5001404008879788E7
96;293;3;1.5001404008879788E7
97;293;0;1.5001404008879788E7
