Index;Time point [ms];Iteration length [ms];Cost
0;8;8;2.100267395054194E7
1;11;3;2.100267395054194E7
2;13;2;2.1002641311330106E7
3;14;1;2.1002641311330106E7
4;16;2;2.100262351953566E7
5;21;5;2.1002433362201065E7
6;21;0;2.1002433362201065E7
7;24;3;2.1002433189724013E7
8;28;4;2.100224901232038E7
9;35;7;1.900244894212582E7
10;43;8;1.900244894212582E7
11;47;4;1.900244602349307E7
12;48;1;1.900244602349307E7
13;54;6;1.900244602349307E7
14;56;2;1.900244602349307E7
15;61;5;1.900244602349307E7
16;67;6;1.9002131858863574E7
17;71;4;1.9002131858863574E7
18;79;8;1.9002131858863574E7
19;85;6;1.9002049237820692E7
20;89;4;1.9002049237820692E7
21;91;2;1.9002049237820692E7
22;94;3;1.9002049237820692E7
23;100;6;1.9002049237820692E7
24;105;5;1.9002049237820692E7
25;110;5;1.9002049237820692E7
26;113;3;1.9002049237820692E7
27;113;0;1.9002049237820692E7
28;114;1;1.9002049237820692E7
29;117;3;1.9002049237820692E7
30;121;4;1.9002049237820692E7
31;123;2;1.9002049237820692E7
32;126;3;1.9002049237820692E7
33;129;3;1.9002049237820692E7
34;131;2;1.9002049237820692E7
35;135;4;1.9001955474843692E7
36;140;5;1.9001955474843692E7
37;142;2;1.9001955474843692E7
38;147;5;1.9001955474843692E7
39;148;1;1.9001955474843692E7
40;150;2;1.9001955474843692E7
41;152;2;1.9001955474843692E7
42;156;4;1.9001955474843692E7
43;159;3;1.9001955474843692E7
44;162;3;1.9001955474843692E7
45;166;4;1.9001955474843692E7
46;166;0;1.9001955474843692E7
47;170;4;1.9001955474843692E7
48;174;4;1.9001955474843692E7
49;179;5;1.9001955474843692E7
50;184;5;1.9001955474843692E7
51;188;4;1.9001955474843692E7
52;192;4;1.9001955474843692E7
53;196;4;1.9001955474843692E7
54;202;6;1.9001955474843692E7
55;204;2;1.9001955474843692E7
56;205;1;1.9001955474843692E7
57;211;6;1.9001955474843692E7
58;217;6;1.9001955474843692E7
59;218;1;1.9001955474843692E7
60;221;3;1.9001955474843692E7
61;225;4;1.9001955474843692E7
62;228;3;1.9001955474843692E7
63;231;3;1.9001955474843692E7
64;237;6;1.9001955474843692E7
65;242;5;1.9001955474843692E7
66;246;4;1.9001955474843692E7
67;247;1;1.9001955474843692E7
68;252;5;1.9001955474843692E7
69;255;3;1.9001955474843692E7
70;256;1;1.9001955474843692E7
71;262;6;1.9001955474843692E7
72;269;7;1.9001955474843692E7
73;275;6;1.9001955474843692E7
74;277;2;1.9001955474843692E7
75;284;7;1.9001955474843692E7
76;290;6;1.9001955474843692E7
77;292;2;1.9001955474843692E7
78;297;5;1.9001955474843692E7
79;298;1;1.9001955474843692E7
80;304;6;1.9001955474843692E7
81;307;3;1.9001955474843692E7
82;310;3;1.9001955474843692E7
83;313;3;1.9001955474843692E7
84;316;3;1.8002102889445215E7
85;317;1;1.8002102889445215E7
86;320;3;1.8002102889445215E7
87;324;4;1.8002102889445215E7
88;327;3;1.8002102889445215E7
89;329;2;1.8002102889445215E7
90;332;3;1.8002102889445215E7
91;332;0;1.8002102889445215E7
92;334;2;1.8002102889445215E7
93;337;3;1.8002102889445215E7
94;338;1;1.8002102889445215E7
95;342;4;1.8002102889445215E7
96;343;1;1.8002102889445215E7
97;346;3;1.8002102889445215E7
98;347;1;1.8002102889445215E7
99;351;4;1.8002102889445215E7
100;356;5;1.8002102889445215E7
101;359;3;1.8002102889445215E7
102;363;4;1.8002102889445215E7
103;367;4;1.8002102889445215E7
104;370;3;1.8002102889445215E7
105;374;4;1.8002102889445215E7
106;378;4;1.8002102889445215E7
107;379;1;1.8002102889445215E7
108;385;6;1.8002102889445215E7
109;387;2;1.8002102889445215E7
110;391;4;1.8002102889445215E7
111;396;5;1.8002102889445215E7
112;401;5;1.8002102889445215E7
113;404;3;1.8002102889445215E7
114;410;6;1.8002102889445215E7
115;412;2;1.8002102889445215E7
116;417;5;1.8002102889445215E7
117;423;6;1.8002102889445215E7
118;427;4;1.8002102889445215E7
119;430;3;1.8002102889445215E7
120;435;5;1.8002102889445215E7
121;435;0;1.8002102889445215E7
122;436;1;1.8002102889445215E7
123;440;4;1.8002102889445215E7
124;443;3;1.8002102889445215E7
125;446;3;1.8002102889445215E7
126;450;4;1.8002102889445215E7
127;455;5;1.8002102889445215E7
128;460;5;1.8002102889445215E7
129;463;3;1.8002102889445215E7
130;464;1;1.8002102889445215E7
131;464;0;1.8002102889445215E7
132;468;4;1.8002102889445215E7
133;474;6;1.8002102889445215E7
134;479;5;1.8002102889445215E7
135;483;4;1.8002102889445215E7
136;487;4;1.8002102889445215E7
137;491;4;1.8002102889445215E7
138;492;1;1.8002102889445215E7
139;498;6;1.8002102889445215E7
140;499;1;1.8002102889445215E7
141;503;4;1.8002102889445215E7
142;504;1;1.8002102889445215E7
143;509;5;1.8002102889445215E7
144;515;6;1.8002102889445215E7
145;521;6;1.8002102889445215E7
146;524;3;1.8002102889445215E7
147;530;6;1.8002102889445215E7
148;534;4;1.8002102889445215E7
149;535;1;1.8002102889445215E7
150;538;3;1.8002102889445215E7
151;541;3;1.8002102889445215E7
152;545;4;1.8002102889445215E7
153;549;4;1.8002102889445215E7
154;549;0;1.8002102889445215E7
155;551;2;1.8002102889445215E7
156;554;3;1.8002102889445215E7
157;557;3;1.8002102889445215E7
158;560;3;1.8002102889445215E7
159;561;1;1.8002102889445215E7
160;563;2;1.8002102889445215E7
161;566;3;1.8002102889445215E7
162;569;3;1.8002102889445215E7
163;571;2;1.8002102889445215E7
164;572;1;1.8002102889445215E7
165;574;2;1.8002102889445215E7
166;576;2;1.8002102889445215E7
167;578;2;1.8002102889445215E7
